Population,MortalityRate,NatalityRate,GDP,GDP_PC
404259,0.35621697571787614,4.07,490608657.924976,1213.6328637989
412514,0.30059658725906824,3.88,521910560.524868,1265.1978495826
420452,0.24972886580284262,3.7,592416703.058878,1408.98620321479
428188,0.20318652523016129,3.54,539227277.626411,1259.35306724402
435709,0.1698412443395815,3.4,563024383.296626,1292.22651152195
442951,0.14448420268424558,3.27,620974660.230303,1401.89107297649
449930,0.12891037395121407,3.15,813963830.179217,1809.11002984768
456617,0.12045052877782132,3.04,924318490.7598,2024.26638129338
463032,0.11446243688368457,2.93,971977088.156914,2099.14841708582
469170,0.10870237077739246,2.84,1107891063.43863,2361.38010115423
475060,0.1073532785901778,2.76,1513933983.22398,3186.77993467023
480842,0.10398339593133768,2.69,1789333748.6799,3721.21999284574
486671,0.0986300694314593,2.63,1711817181.52969,3517.43015558829
492654,0.09337371408156803,2.58,1664310769.55229,3378.3234334576
498856,0.0882014521166344,2.54,1865915544.12445,3740.37410269948
505235,0.07917013860712017,2.5,1741809808.96442,3447.48310007387
511748,0.07230234103255559,2.46,1850470042.43281,3616.03556968932
518269,0.0656021116162045,2.43,1859898513.26858,3588.62558418407
524743,0.05907687616724473,2.39,1596800287.16405,3043.03138156811
531146,0.05271679783108032,2.35,1662998677.88425,3130.99875340636
537497,0.048372183018014915,2.31,1768319144.00218,3289.90220261281
5722370,,6.97,637142865.714286,111.342440812007
5872966,,6.96,642857134.285714,109.460350249774
6028431,,6.96,660000008.571429,109.481170163168
6183584,,6.94,728571437.142857,117.823450202335
6331449,,6.91,782857128.571429,123.64592535563
6467197,,6.87,868571428.571429,134.304279643423
6585035,,6.81,914285714.285714,138.842975493477
6685960,,6.75,962857134.285714,144.011778454244
6779787,,6.67,1065714248.57143,157.190139348431
6880623,,6.57,978873232.394366,142.265203658792
6996576,,6.47,718401157.724163,102.678961498333
7139647,,6.33,969911421.39418,135.848785288079
7302111,,6.18,505549441.375077,69.2332989289234
7449238,,6.0,702899155.982033,94.3585944998678
7533336,,5.83,588443893.689773,78.112035111392
7524447,,5.68,,
7404684,,5.59,,
7196042,,5.56,,
6957265,,5.6,,
6770396,,5.71,,
6693764,2.6881756573548583,5.87,,
6749847,2.2316054773966054,6.04,,
6919801,1.8715850725808234,6.19,,
7169997,1.6548107922952344,6.3,,
7447853,1.5411171340323455,6.34,,
7714880,1.4862161424382498,6.31,,
7960949,1.452213252887343,6.23,,
8198082,1.4294807004857966,6.1,,
8435912,1.4066059745310198,5.94,,
8691334,1.3785000249098787,5.78,,
8975597,1.3407464706804462,5.6,,
9289299,1.296545766967536,5.42,,
9623889,1.2527147261208789,5.24,,
9970733,1.216059771769902,5.05,2533727592.04165,254.116634829301
10317899,1.1846401705153016,4.87,2791435272.26653,270.542940106377
10656138,1.154357415369254,4.69,3441205692.9166,322.931575435263
10982917,1.11837299355481,4.5,3506695719.57259,319.286313554037
11298600,1.0688055522660609,4.33,3443413388.6909,304.764768845655
11600508,0.9972837401114261,4.15,3120425502.58253,268.990372197648
11886458,0.9022868365226193,3.97,3517242477.2285,295.903178374031
12155239,0.7783473811831456,3.81,3654031716.26881,300.613679010462
12405408,0.6417360940318705,3.65,3984000517.02345,321.150223642203
12637727,0.5190018863372418,3.52,4284028482.53766,338.987477292196
12856163,0.42275417774079077,3.41,4658246918.27092,362.335482179797
13066469,0.35235210720565413,3.31,5337833248.03924,408.513638761735
13273354,0.299547476881316,3.23,6293046161.83262,474.111192071079
13477709,0.26094947173869737,3.16,7274595706.67154,539.750328907744
13679962,0.2298253510081504,3.09,8639235842.18075,631.525257592679
13883834,0.20340201392482699,3.02,10351914093.1723,745.609126957526
14093604,0.18178457534463327,2.95,10401851850.6108,738.054731249444
14312212,0.16251863357183607,2.88,11242275198.9783,785.50266705782
14541423,0.1455841213867613,2.8,12829541141.0127,882.275613986604
14780454,0.13213396557372326,2.74,14054443213.4639,950.880345993697
15026332,0.12112072608547796,2.68,15227991395.2201,1013.42053550135
15274503,0.1121476530894027,2.63,16702610842.4025,1093.49597573908
15521436,0.10469392810651851,2.59,18049954289.4229,1162.90499489402
15766293,0.09818416380771887,2.56,20016747754.0192,1269.59149895246
16009414,0.09288285585486489,2.53,22177200511.5811,1385.26006616114
5176918,4.394698005764045,5.65,614206071.002235,118.643145152375
5285017,4.32505868006051,5.71,652777613.643638,123.514808121384
5398729,4.272856764461272,5.77,694247725.537204,128.594637171558
5518104,4.226632915943592,5.83,718320701.389784,130.175274222774
5643036,4.170270664441625,5.89,776650126.190072,137.629764066857
5773543,4.097833945147673,5.95,814083378.458171,141.00251500175
5909882,4.001608156112973,6.0,851112662.733069,144.015365257037
6052420,3.883075510799897,6.06,936175404.642829,154.677890714907
6201413,3.7504374005266543,6.11,1046191192.44383,168.702148776461
6357092,3.60777940116053,6.16,1100551378.55506,173.121717613681
6519762,3.465161415599423,6.2,1151217146.98569,176.573709220576
6689662,3.3439671588641517,6.25,1236941200.95222,184.903475790353
6867178,3.2522858761323805,6.29,1498252050.17228,218.176053625042
7052849,3.189492129915763,6.33,1901393216.00149,269.592295990753
7247287,3.1562168668979993,6.37,2157415245.73471,297.686036001171
7451054,3.1402256082593385,6.41,2857037371.05886,383.440546899434
7664406,3.1292738190266216,6.45,2898089929.08573,378.123621592424
7887560,3.1093222488900576,6.49,3394663844.42834,430.381399346939
8121084,3.0748369582817854,6.54,4662851756.59046,574.166389497957
8365567,3.022033193235121,6.58,5919004206.90706,707.54428955229
8621406,2.946502132076091,6.63,6674567625.0807,774.185243395911
8888535,2.8486137309032062,6.66,6610937473.20425,743.76016035988
9166816,2.735956324188134,6.69,6611255018.23915,721.21630693668
9456494,2.6166140185540185,6.7,6870200658.94097,726.505955159392
9757841,2.497784091555424,6.71,7311937457.41855,749.339066162896
10070806,2.3855091638146937,6.7,8544809794.26305,848.473279523312
10395480,2.28859059046907,6.67,11857056336.0312,1140.59718218245
10731064,2.2132020906046725,6.63,13049658331.1317,1216.06446737421
11075422,2.162265043962655,6.57,12236058143.0406,1104.79375307297
11425800,2.139805092104216,6.51,11012566160.5043,963.832678121054
11780088,2.1418349577413953,6.44,12314482085.0878,1045.36436194844
12137912,2.1630573693399655,6.35,11840192674.1246,975.471948892412
12499499,2.196408032033924,6.26,12071775380.6503,965.780738944037
12864090,2.232415799919326,6.17,16181813512.4483,1257.90570919067
13230984,2.261284086482496,6.07,8902446188.0456,672.848687984032
13599988,2.2776497384114567,5.98,10864773036.8363,798.881310215978
13970813,2.2833318492869275,5.89,11093539497.029,794.051161595263
14344449,2.277536863750174,5.8,10789457915.0457,752.169823734245
14723768,2.257234083766035,5.72,11298144511.6364,767.340360312315
15112592,2.221127035867691,5.65,11565827385.6884,765.310331531903
15513945,2.1704345458511387,5.58,10566578952.7857,681.102042961201
15928910,2.112825045781538,5.52,10953485244.4239,687.648134393621
16357602,2.0488329434535193,5.48,12417251815.8801,759.111851391454
16800865,1.983766434938574,5.43,15970315751.0277,950.564863700067
17259322,1.919832076833609,5.39,18826215278.057,1090.78533201113
17733410,1.8601613406740543,5.35,19509850837.2745,1100.17492617744
18223674,1.801667138854579,5.31,20910513974.6215,1147.4365999036
18730282,1.7381477898652147,5.27,23928251333.7444,1277.51680707357
19252666,1.6749361673084997,5.22,27715144580.2691,1439.5478041268
19789919,1.6039982370824908,5.17,27932971683.4215,1411.47457192714
20341241,1.5271441715734482,5.11,27507499709.071,1352.30227450638
20906388,1.4353504899362837,5.05,30630912184.7789,1465.14578817708
21485266,1.3518100566308997,4.98,30155064574.0734,1403.52291521783
22077298,1.2694034143667932,4.92,33728622819.0912,1527.75125667954
22681858,1.1792687308219483,4.85,36386546917.6861,1604.21403479187
23298368,1.097415545186497,4.78,32210232911.6626,1382.5097900241
23926539,1.0140200327259898,4.71,33814337900.2831,1413.2559568153
24566045,0.9441070549746052,4.64,36098550141.5897,1469.44749980724
17909009,0.12203455471731352,3.81,40461721692.6468,2259.29428549881
18271000,0.1174182356936629,3.75,40934952063.9468,2240.43303945853
18614000,0.11249218147075245,3.68,42227447631.9159,2268.58534607907
18964000,0.10710946603265323,3.61,45029988561.2124,2374.49844764883
19325000,0.10122261570439844,3.46,49377522896.703,2555.11114601309
19678000,0.09476271441783621,3.12,54515179580.7148,2770.36180408145
20048000,0.08820719379225604,2.75,61088384036.6515,3047.10614707958
20412000,0.08152607363246038,2.53,65668655501.1254,3217.15929360795
20744000,0.07501814147608907,2.39,71829810519.8955,3462.67887195794
21028000,0.06877442687145274,2.33,79148411661.6902,3763.95337938417
21324000,0.0629727459008532,2.26,87896095320.1263,4121.93281373693
21962032,0.05767956447095341,2.14,99271961774.6088,4520.1628781257
22218463,0.053053178721298784,1.98,113082820486.918,5089.58790204875
22491777,0.04898437063983894,1.89,131321858814.119,5838.66089434012
22807969,0.0455027139840963,1.84,160408697341.513,7033.01102090736
23143275,0.04254255100747786,1.82,173834029689.343,7511.21134279151
23449808,0.03990650744541105,1.8,206575564908.722,8809.26466044933
23725843,0.03753007747993527,1.78,211612157028.679,8919.05746104275
23963203,0.03539494821208653,1.77,218632867537.477,9123.69133364505
24201544,0.0333593627418052,1.75,243072102612.259,10043.6609586669
24515667,0.03153555418719464,1.74,273853826548.067,11170.5639723393
24819915,0.029836032757855988,1.7,306214863624.99,12337.4662493804
25116942,0.028294460490458185,1.69,313506525087.136,12481.8747874298
25366451,0.02693529284543003,1.68,340547711781.889,13425.1224888294
25607053,0.025663310104828137,1.65,355372558103.621,13877.9170763469
25842116,0.024548640042242303,1.67,364756499450.751,14114.8077599664
26100278,0.023508653945864287,1.68,377437927311.983,14461.0692388787
26446601,0.022472000228200513,1.68,431316742081.448,16308.9669663579
26791747,0.021524931335655563,1.68,507354351182.254,18936.9641024997
27276781,0.020566973700801013,1.77,565055743243.243,20715.631483174
27691138,0.01957059216073244,1.83,593929550908.468,21448.3619600057
28037420,0.018681325734444133,1.72,610328183643.188,21768.3432941828
28371264,0.017750592483598417,1.71,592387689252.916,20879.8483300891
28684764,0.016918894811552936,1.68,577170761956.438,20121.1612532855
29000663,0.016007908877161612,1.69,578139279437.61,19935.3814579208
29302311,0.015087014527732043,1.67,604031623433.401,20613.7878829216
29610218,0.014189780506500481,1.63,628546387972.131,21227.3475315896
29905948,0.01328071346548013,1.57,654986999855.554,21901.5628548392
30155173,0.01239088113754151,1.56,634000000000.0,21024.5850687045
30401286,0.011649199632334099,1.54,678412196271.118,22315.2466731545
30685730,0.010951871624187735,1.51,744773415931.587,24271.0020563821
31020902,0.01039505348303592,1.54,738981792355.372,23822.0601178964
31360079,0.009910751914956127,1.51,760649334098.005,24255.3385818322
31644028,0.009495667022336032,1.54,895540646634.787,28300.4630963791
31940655,0.009177919309116407,1.55,1026690238278.25,32143.6814078562
32243753,0.008891842334701817,1.57,1173108598778.68,36382.5079164537
32571174,0.008667057565305511,1.61,1319264809590.97,40504.0607253203
32889025,0.008441946208708292,1.66,1468820407783.26,44659.8951408034
33247118,0.008278930858868886,1.69,1552989690721.65,46710.5055759013
33628895,0.008119458451086472,1.68,1374625142157.29,40876.3101540295
34004889,0.00799471329816011,1.64,1617343367486.26,47562.0834253057
34339328,0.007846167404901266,1.62,1793326630174.52,52223.696112356
34714222,0.007760144305467227,1.62,1828366481521.6,52669.0899632316
35082954,0.007592813288896487,1.6,1846597421834.98,52635.1749580433
35437435,0.0074303916702449365,1.61,1805749878439.94,50955.9983232404
35702908,0.007216876120766984,1.6,1556508816217.14,43596.1355365546
36109487,0.006981293596323244,1.59,1527994741907.43,42315.6037056806
36540268,0.00672436535126737,1.54,1649265644244.09,45129.3564395662
4194710,,,1880306125.08709,448.256417447373
4274060,,,2038301741.01758,476.901483888726
4353628,,,2153895647.51123,494.736371870332
4432217,,,2290313587.93574,516.739524018496
4508198,,,2470264539.67836,547.950527291194
4580374,,,2660946063.37451,580.944135963881
4648367,,,2888647977.98385,621.434727092337
4712526,,,3102515476.18808,658.350898363452
4773902,,,3083590686.77692,645.928307266593
4833842,,,3359706536.46511,695.038981742071
4893454,,,3695257613.12302,755.144559357995
4953087,,,4017606922.60285,811.131747023847
5012612,,,4639299319.33647,925.527534480403
5071954,,,5076285827.67196,1000.86236268925
5130833,,,6595605182.85158,1285.49330305829
5189153,,,7706760555.18394,1485.16132917954
5246563,,,7932122920.87448,1511.87493810205
5303307,,,9210482685.92609,1736.7491543316
5360561,,,9433651129.16604,1759.82502005686
5419884,,,10835423670.3095,1999.18848673151
5482206,,,13495267729.8259,2461.65588353741
5548512,,,14890317367.7428,2683.65522411158
5617885,,,16517827316.8801,2940.21279062542
5687092,,,16735576444.1244,2942.71916948449
5751543,,,15982827316.9471,2778.89334709211
5808179,,,15814747522.7354,2722.82827481247
5855443,,,14441278727.6356,2466.29909898147
5894827,,,15521747479.8166,2633.11644457619
5930179,,,16459864446.8544,2775.62222203278
5967018,,,16872897190.6966,2827.68862333084
6009251,,,18011678551.9402,2997.31956302458
6058308,,,17878504938.8707,2951.05963766123
6112815,,,17575413724.3223,2875.18972113563
6170351,,,19033356757.926,3084.66083108861
6227335,,,20014967686.7882,3214.05181011518
6281190,,,22072783645.7067,3514.10074337766
6331280,,,24081792638.7438,3803.62328780494
6378552,,,28202808369.1372,4421.50707412031
6423827,,,30129171334.4624,4690.20395000793
6468476,,,31944649112.5,4938.5238795596
6513485,,,34218221460.8249,5253.44208321395
6559096,,,35249133311.4613,5374.08324826744
6604965,,,36990732762.2225,5600.44257036638
6650971,,,39545920854.2509,5945.87788692389
6696953,,,43259612457.535,6459.56538017258
6742717,,,48918948093.7195,7255.14409137518
6788123,,,55671360538.3468,8201.29050985631
6833393,,,61875369659.8849,9054.85175593343
6878978,,,70340114413.4267,10225.3802149575
6925452,,,59411440870.4343,8578.71693323928
6973206,,,64524447018.3122,9253.2139893894
7022387,,,69668271732.9069,9920.91010522619
7072665,,,72051115323.7984,10187.301392945
7123332,,,73345409463.9086,10296.5275947938
7173435,,,74470922980.3425,10381.475531393
7222212,,,73243299833.0016,10141.4153938201
7269386,,,69598702057.8724,9574.22148611917
7314990,,,71693634217.0543,9800.96588647345
7865,,,,
8026,,,,
8146,,,,
8227,,,,
8298,,,,
8369,,,,
8441,,,,
8522,,,,
8631,,,,
8827,,,,
9144,,,,
9580,,,,
10133,,,,
10782,,,,
11491,,,,
12244,,,,
13025,,,,
13853,,,,
14683,,,,
15480,,,,
16212,,,,
16860,,,,
17439,,,,
18011,,,,
18670,,,,
19467,,,,
20430,,,,
21544,,,,
22761,,,,
24039,,,,
25312,,,,
26544,,,,
27780,,,,
29069,,,,
30514,,,,
32166,,,,
34065,,,,
36156,,,,
38329,,,,
40420,,,,
42303,,,,
43935,,,,
45351,,,,
46632,,,,
47902,,,,
49261,,,,
50740,,,4200439457.5783,82801.5426595892
52280,,,4466438857.5543,85433.0309402124
53836,,,4586114124.56498,85188.337040308
55322,,,4281868714.74859,77400.4214448146
56672,,,4156990759.63038,73351.7567693109
57878,,,4186223808.95236,72329.6613326945
58958,,,4291159006.36025,72777.1484890568
59932,,,4405954638.18553,73514.6686831216
60848,,,4563017880.71523,74990.4332223775
61724,,,4708336733.46934,76284.1939286359
62569,,,4909498979.9592,78471.6287315261
63382,,,5166467298.69195,81513.1630224977
1501668,,5.84,112155598.949571,74.6873469698836
1526066,,5.87,123134584.467673,80.6880637274186
1551910,,5.89,124482748.937917,80.2127116671332
1579370,,5.91,129379097.888958,81.9179092292569
1608616,,5.93,142025069.461676,88.2901157774413
1639706,4.155623020224358,5.94,150574816.300764,91.8303746529954
1673019,4.004736347883676,5.95,157930041.875883,94.398235690021
1708302,3.855866571913931,5.95,163820538.867947,95.8964839249802
1744194,3.7065745976087574,5.96,191767436.956884,109.945910359308
1778861,3.5640603304344896,5.96,188039191.323608,105.707101319157
1811144,3.4375816121959613,5.96,189106554.521277,104.412016474153
1840518,3.3267826377045147,5.96,201450768.367553,109.453359228713
1867782,3.2273504566368953,5.95,230317908.038643,123.310651240904
1894853,3.1363960207932027,5.94,271183061.359635,143.115846298987
1924388,3.044087828533361,5.94,281398668.160613,146.227767277778
1958367,2.956034287750968,5.93,378660016.265936,193.354982118232
1997014,2.86527355550804,5.92,451152449.984411,225.91317449196
2039919,2.780509374414804,5.91,507298120.68315,248.686033177452
2087663,2.7006287416258,5.9,610578523.761178,292.470008919633
2140777,2.629417903210889,5.9,700764892.704831,327.34122487471
2199356,2.5689303110588133,5.9,797048028.773247,362.400148758455
2264442,2.514969478118441,5.9,694803502.722356,306.832239268922
